
-37.40;2.57;-73.80;-0.94

-37.40;2.57;-73.80;-0.94

-37.40;2.57;-73.80;-0.94

-37.40;2.57;-73.80;-0.94

-37.40;2.57;-73.80;-0.94

-37.40;2.57;-73.80;-0.94

-37.40;2.57;-73.80;-0.94

-37.40;2.57;-73.80;-0.94

-37.40;2.57;-73.80;-0.95

-37.40;2.57;-73.80;-0.89

-37.40;2.57;-73.80;-0.87

-37.40;2.57;-73.80;-0.87

-37.40;2.57;-73.80;-0.87

-37.40;2.57;-73.80;-0.87

-37.40;2.57;-73.80;-0.87

-37.40;2.57;-73.80;-0.87

-37.40;2.57;-73.80;-0.87

-37.40;2.57;-73.80;-0.87

-37.40;2.57;-73.80;-0.87

-37.40;2.57;-73.80;-0.87

-37.40;2.57;-73.80;-0.85

-37.40;2.57;-73.80;-0.83

-37.40;2.57;-73.80;-0.82

-37.40;2.57;-73.80;-0.81

-37.40;2.57;-73.80;-0.79

-37.40;2.57;-73.80;-0.69

-37.40;2.57;-73.80;-0.61

-37.40;2.57;-73.80;-0.53

-37.40;2.57;-73.80;-0.48

-37.40;2.57;-73.80;-0.43

-37.40;2.57;-73.80;-0.41

-37.40;2.57;-73.80;-0.40

-37.40;2.57;-73.80;-0.40

-37.40;2.57;-73.80;-0.40

-37.40;2.57;-73.80;-0.40

-37.40;2.57;-73.80;-0.40

-37.40;2.57;-73.80;-0.40

-37.40;2.57;-73.80;-0.40

-37.40;2.57;-73.80;-0.40

-37.40;2.57;-73.80;-0.40

-37.40;2.57;-73.80;-0.40

-37.40;2.57;-73.80;-0.40

-37.40;2.57;-73.80;-0.40

-37.40;2.57;-73.80;-0.40

-37.40;2.57;-73.80;-0.40

-37.40;2.57;-73.80;-0.42

-37.40;2.57;-73.80;-0.42

-37.40;2.57;-73.80;-0.43

-37.40;2.57;-73.80;-0.47

-37.40;2.57;-73.80;-0.53

-37.40;2.57;-73.80;-0.61

-37.40;2.57;-73.80;-0.61

-37.40;2.57;-73.80;-0.65

-37.40;2.57;-73.80;-0.69

-37.40;2.57;-73.80;-0.75

-37.40;2.57;-73.80;-0.76

-37.37;2.57;-74.00;-0.76

-37.27;2.57;-74.59;-0.76

-37.21;2.57;-74.99;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.76

-37.13;2.57;-75.48;-0.80

-37.13;2.57;-75.48;-0.80

-37.13;2.57;-75.48;-0.80

-37.13;2.57;-75.48;-0.80

-37.13;2.57;-75.48;-0.80

-37.13;2.57;-75.48;-0.79

-37.13;2.57;-75.48;-0.79

-37.13;2.57;-75.48;-0.80

-37.13;2.57;-75.48;-0.80

-37.13;2.57;-75.48;-0.80
